Bölge Müdürlüğü,Şube Kodu,Segment Kodu Tanım,Ürün Aile Adı,Ürün Grup Adı,Ana Ürün Adı,Bireysel Ticari,Ana Skont,Tarih,Kullandirim Tutari (Orj),Kullandirim Tutari - TL,Risk Bakiyesi,Doviz Cinsi
B Bölge Müdürlüğü,IT-592-002,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-05-06,100000,100000,109027,TL
C Bölge Müdürlüğü,IT-592-087,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-07-07,100000,100000,312508,TL
B Bölge Müdürlüğü,IT-592-067,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-07-17,50000,50000,119801,TL
B Bölge Müdürlüğü,IT-592-031,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-01-21,195000,195000,215063,TL
D Bölge Müdürlüğü,IT-592-088,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-03-08,400000,400000,1201745,TL
D Bölge Müdürlüğü,IT-592-052,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-08-06,104000,104000,184004,TL
A Bölge Müdürlüğü,IT-592-068,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-06-15,112500,112500,336907,TL
E Bölge Müdürlüğü,IT-592-094,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-05-09,45000,45000,45529,TL
A Bölge Müdürlüğü,IT-592-038,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-09-13,355000,355000,867053,TL
E Bölge Müdürlüğü,IT-592-004,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-11-11,180000,180000,199022,TL
C Bölge Müdürlüğü,IT-592-097,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-08-06,180000,180000,180281,TL
E Bölge Müdürlüğü,IT-592-009,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-04-28,1173729,1173729,257447,TL
D Bölge Müdürlüğü,IT-592-001,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2015-01-09,140000,140000,615861,TL
C Bölge Müdürlüğü,IT-592-050,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2015-06-16,50000,50000,62058,TL
D Bölge Müdürlüğü,IT-592-044,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2016-01-27,42000,42000,130598,TL
A Bölge Müdürlüğü,IT-592-066,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116209,2014-07-15,52500,52500,13282,TL
E Bölge Müdürlüğü,IT-592-048,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-01-16,650000,650000,813488,TL
E Bölge Müdürlüğü,IT-592-048,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-04-25,100000,100000,3846797,TL
D Bölge Müdürlüğü,IT-592-047,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-01-13,70000,70000,220108,TL
C Bölge Müdürlüğü,IT-592-034,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-11-07,67500,67500,73611,TL
B Bölge Müdürlüğü,IT-592-084,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-09-18,300000,300000,3827304,TL
D Bölge Müdürlüğü,IT-592-012,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2016-01-18,250000,250000,5210594,TL
D Bölge Müdürlüğü,IT-592-093,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-07-13,70000,70000,86583,TL
D Bölge Müdürlüğü,IT-592-093,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-01-06,180000,180000,1151639,TL
A Bölge Müdürlüğü,IT-592-072,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-04-18,100000,100000,1975936,TL
B Bölge Müdürlüğü,IT-592-000,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-01-21,100000,100000,226405,TL
E Bölge Müdürlüğü,IT-592-009,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2016-02-12,50000,50000,209319,TL
A Bölge Müdürlüğü,IT-592-100,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-01-16,250000,250000,253138,TL
B Bölge Müdürlüğü,IT-592-021,Standart,Nakdi Krediler,Yapılandırma Kredileri,Bireysel Yapılandırma Kredisi,B,116202,2015-02-12,30000,30000,123361,TL
E Bölge Müdürlüğü,IT-592-071,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2016-02-17,75000,75000,91733,TL
B Bölge Müdürlüğü,IT-592-030,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-04-05,80000,80000,112627,TL
D Bölge Müdürlüğü,IT-592-033,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-10-08,30000,30000,69306,TL
C Bölge Müdürlüğü,IT-592-087,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2014-11-06,40000,40000,48038,TL
E Bölge Müdürlüğü,IT-592-071,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-06-21,200000,200000,23153,TL
A Bölge Müdürlüğü,IT-592-064,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-08-25,100000,100000,113581,TL
E Bölge Müdürlüğü,IT-592-090,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-01-19,125000,125000,287284,TL
D Bölge Müdürlüğü,IT-592-044,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-04-08,20000,20000,120253,TL
A Bölge Müdürlüğü,IT-592-068,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-06-22,105000,105000,1227415,TL
B Bölge Müdürlüğü,IT-592-092,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-12-18,100000,100000,172121,TL
A Bölge Müdürlüğü,IT-592-038,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-03-24,35000,35000,200822,TL
E Bölge Müdürlüğü,IT-592-032,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-08-19,285000,285000,389458,TL
B Bölge Müdürlüğü,IT-592-021,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-06-13,50000,50000,3257788,TL
C Bölge Müdürlüğü,IT-592-073,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-02-19,193000,193000,197246,TL
C Bölge Müdürlüğü,IT-592-097,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-04-17,122000,122000,126083,TL
B Bölge Müdürlüğü,IT-592-089,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-08-18,60000,60000,73229,TL
C Bölge Müdürlüğü,IT-592-050,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-08-26,100000,100000,146139,TL
B Bölge Müdürlüğü,IT-592-031,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-07-10,70000,70000,397452,TL
A Bölge Müdürlüğü,IT-592-042,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-02-10,120000,120000,202798,TL
A Bölge Müdürlüğü,IT-592-053,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-04-04,150000,150000,163966,TL
B Bölge Müdürlüğü,IT-592-031,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-06-24,30000,30000,34384,TL
A Bölge Müdürlüğü,IT-592-054,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-03-10,122500,122500,118234864,TL
C Bölge Müdürlüğü,IT-592-049,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-05-05,25000,25000,43108,TL
C Bölge Müdürlüğü,IT-592-017,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-09-09,150000,150000,188322,TL
B Bölge Müdürlüğü,IT-592-016,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-08-26,424000,424000,8180546,TL
E Bölge Müdürlüğü,IT-592-085,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-03-04,30000,30000,30013,TL
D Bölge Müdürlüğü,IT-592-019,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2014-03-21,11000,11000,15509,TL
E Bölge Müdürlüğü,IT-592-048,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2014-01-20,50000,50000,5436,TL
C Bölge Müdürlüğü,IT-592-087,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2016-03-07,40000,40000,146641,TL
D Bölge Müdürlüğü,IT-592-033,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-11-12,100000,100000,14324,TL
A Bölge Müdürlüğü,IT-592-018,Standart,Nakdi Krediler,Yapılandırma Kredileri,Bireysel Yapılandırma Kredisi,B,138202,2015-10-23,260000,260000,552638,TL
D Bölge Müdürlüğü,IT-592-093,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-06-03,120000,120000,231532,TL
E Bölge Müdürlüğü,IT-592-009,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-12-03,70000,70000,225765,TL
C Bölge Müdürlüğü,IT-592-057,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-12-26,470000,470000,765116,TL
E Bölge Müdürlüğü,IT-592-039,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-10-03,250000,250000,295915,TL
B Bölge Müdürlüğü,IT-592-084,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-11-11,60000,60000,117727,TL
D Bölge Müdürlüğü,IT-592-044,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116209,2013-01-29,25000,25000,102105,TL
E Bölge Müdürlüğü,IT-592-003,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-01-30,110000,110000,11170,TL
C Bölge Müdürlüğü,IT-592-060,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-06-06,40000,40000,72044,TL
D Bölge Müdürlüğü,IT-592-012,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-03-14,30000,30000,30413,TL
C Bölge Müdürlüğü,IT-592-097,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-07-18,110000,110000,122582,TL
E Bölge Müdürlüğü,IT-592-004,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-11-07,90000,90000,103201,TL
C Bölge Müdürlüğü,IT-592-069,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-03-18,300000,300000,1107735,TL
E Bölge Müdürlüğü,IT-592-048,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-05-28,450000,450000,1188434,TL
B Bölge Müdürlüğü,IT-592-031,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2013-12-18,50000,50000,46568,TL
B Bölge Müdürlüğü,IT-592-091,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-27,200000,200000,666193,TL
B Bölge Müdürlüğü,IT-592-058,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-03-04,50000,50000,162259,TL
D Bölge Müdürlüğü,IT-592-045,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-09-18,200000,200000,986491,TL
E Bölge Müdürlüğü,IT-592-004,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2014-01-21,50000,50000,119057,TL
D Bölge Müdürlüğü,IT-592-083,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-02-02,100000,100000,107996,TL
B Bölge Müdürlüğü,IT-592-092,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-08-19,170000,170000,42168,TL
C Bölge Müdürlüğü,IT-592-043,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-04-10,100000,100000,1181509,TL
B Bölge Müdürlüğü,IT-592-058,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2016-02-16,100000,100000,10332,TL
A Bölge Müdürlüğü,IT-592-038,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2014-08-27,50000,50000,52683,TL
E Bölge Müdürlüğü,IT-592-095,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-05-20,160000,160000,16492,TL
A Bölge Müdürlüğü,IT-592-054,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-26,300000,300000,364834,TL
E Bölge Müdürlüğü,IT-592-094,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-05-20,50000,50000,109948,TL
A Bölge Müdürlüğü,IT-592-018,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-01-30,300000,300000,747367,TL
B Bölge Müdürlüğü,IT-592-074,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-11-26,500000,500000,3183177,TL
D Bölge Müdürlüğü,IT-592-059,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-20,120000,120000,336754,TL
B Bölge Müdürlüğü,IT-592-058,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-11-10,40000,40000,53601,TL
A Bölge Müdürlüğü,IT-592-065,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-07-01,60000,60000,253981,TL
D Bölge Müdürlüğü,IT-592-093,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-03-27,150000,150000,2332576,TL
A Bölge Müdürlüğü,IT-592-072,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-04-22,123000,123000,165791,TL
C Bölge Müdürlüğü,IT-592-087,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-11-06,180000,180000,806287,TL
B Bölge Müdürlüğü,IT-592-084,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-01,75000,75000,88304,TL
D Bölge Müdürlüğü,IT-592-077,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-03-24,155000,155000,157529,TL
C Bölge Müdürlüğü,IT-592-080,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2014-03-21,113000,113000,30778,TL
C Bölge Müdürlüğü,IT-592-086,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-10-10,155000,155000,187942,TL
C Bölge Müdürlüğü,IT-592-046,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-09-24,100000,100000,713822,TL
D Bölge Müdürlüğü,IT-592-093,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-03-30,100000,100000,3547573,TL
A Bölge Müdürlüğü,IT-592-005,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-12-23,85000,85000,143987,TL
C Bölge Müdürlüğü,IT-592-023,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2013-07-08,50000,50000,9782,TL
C Bölge Müdürlüğü,IT-592-097,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-12-25,120000,120000,120353,TL
D Bölge Müdürlüğü,IT-592-077,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2014-05-30,55000,55000,220678,TL
A Bölge Müdürlüğü,IT-592-036,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-08-08,117000,117000,334952,TL
E Bölge Müdürlüğü,IT-592-035,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116209,2013-10-07,50000,50000,90481,TL
C Bölge Müdürlüğü,IT-592-023,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-11-04,120000,120000,894413,TL
C Bölge Müdürlüğü,IT-592-046,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2016-03-18,160000,160000,411303,TL
C Bölge Müdürlüğü,IT-592-023,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-04-03,202500,202500,295939,TL
D Bölge Müdürlüğü,IT-592-044,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-10-24,35000,35000,184989,TL
A Bölge Müdürlüğü,IT-592-036,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-11-21,34000,34000,497192,TL
E Bölge Müdürlüğü,IT-592-090,Standart,Nakdi Krediler,Yapılandırma Kredileri,Bireysel Yapılandırma Kredisi,B,138202,2014-05-28,31500,31500,49989,TL
E Bölge Müdürlüğü,IT-592-048,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-03-21,240000,240000,1977122,TL
D Bölge Müdürlüğü,IT-592-001,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-02-13,240000,240000,282213,TL
B Bölge Müdürlüğü,IT-592-056,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,140202,2016-02-17,315000,315000,690883,TL
B Bölge Müdürlüğü,IT-592-067,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-10-08,45000,45000,1660906,TL
C Bölge Müdürlüğü,IT-592-043,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-02-19,265000,265000,527254,TL
B Bölge Müdürlüğü,IT-592-056,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-11-22,265000,265000,2337769,TL
E Bölge Müdürlüğü,IT-592-009,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-10-21,78500,78500,125155,TL
D Bölge Müdürlüğü,IT-592-013,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-12-12,180000,180000,46780,TL
D Bölge Müdürlüğü,IT-592-013,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2015-12-24,20000,20000,27396,TL
B Bölge Müdürlüğü,IT-592-026,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2014-06-16,40000,40000,40971,TL
D Bölge Müdürlüğü,IT-592-093,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2015-04-02,20000,20000,5381,TL
B Bölge Müdürlüğü,IT-592-016,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2014-12-22,50000,50000,74644,TL
C Bölge Müdürlüğü,IT-592-086,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116209,2014-07-07,50000,50000,53573,TL
C Bölge Müdürlüğü,IT-592-023,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2015-12-07,30000,30000,68655,TL
E Bölge Müdürlüğü,IT-592-048,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2014-04-11,30000,30000,34196,TL
A Bölge Müdürlüğü,IT-592-076,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2015-08-10,40000,40000,175148,TL
D Bölge Müdürlüğü,IT-592-013,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2013-12-30,350000,350000,411836,TL
A Bölge Müdürlüğü,IT-592-065,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-01-15,290000,290000,317325,TL
E Bölge Müdürlüğü,IT-592-090,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-02-05,215000,215000,2609162,TL
D Bölge Müdürlüğü,IT-592-014,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-02-13,100000,100000,581562,TL
D Bölge Müdürlüğü,IT-592-047,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-10-24,190000,190000,466055,TL
E Bölge Müdürlüğü,IT-592-063,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,116202,2013-02-11,100000,100000,22885,TL
A Bölge Müdürlüğü,IT-592-010,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-26,210000,210000,22975,TL
D Bölge Müdürlüğü,IT-592-045,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-12-26,150000,150000,169891,TL
C Bölge Müdürlüğü,IT-592-087,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-07-05,92000,92000,299229,TL
E Bölge Müdürlüğü,IT-592-071,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-06-09,50000,50000,98765,TL
E Bölge Müdürlüğü,IT-592-063,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2016-02-12,25000,25000,811115,TL
D Bölge Müdürlüğü,IT-592-001,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-09-07,100000,100000,589963,TL
A Bölge Müdürlüğü,IT-592-024,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-08-11,30000,30000,54739,TL
B Bölge Müdürlüğü,IT-592-021,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-03-26,200000,200000,1647457,TL
A Bölge Müdürlüğü,IT-592-024,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-10-20,150000,150000,173858,TL
D Bölge Müdürlüğü,IT-592-077,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-05-10,100000,100000,404164,TL
C Bölge Müdürlüğü,IT-592-034,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-04-27,150000,150000,32272,TL
A Bölge Müdürlüğü,IT-592-037,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2015-12-01,200000,200000,285956,TL
C Bölge Müdürlüğü,IT-592-073,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-27,400000,400000,854873,TL
C Bölge Müdürlüğü,IT-592-060,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-27,180000,180000,488257,TL
C Bölge Müdürlüğü,IT-592-078,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138209,2013-12-27,15000,15000,56938,TL
D Bölge Müdürlüğü,IT-592-008,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2013-02-28,40000,40000,58059,TL
A Bölge Müdürlüğü,IT-592-076,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,138202,2014-08-13,39000,39000,72049,TL
E Bölge Müdürlüğü,IT-592-055,Standart,Nakdi Krediler,Bireysel Krediler,İhtiyaç Kredileri,B,140202,2013-03-05,130000,130000,136283,TL
